GEOID,B19013_001E,SUMLEVEL,ST,COUNTY,BLKGRP,COMPONENT,NAME,TRACT,,,
15000US060371390013,97928,150,6,37,3,0,Block Group 3, Census Tract 1390.01, Los Angeles County, California,139001
15000US060371390014,90036,150,6,37,4,0,Block Group 4, Census Tract 1390.01, Los Angeles County, California,139001
15000US060371392001,108421,150,6,37,1,0,Block Group 1, Census Tract 1392, Los Angeles County, California,139200
15000US060371392002,53750,150,6,37,2,0,Block Group 2, Census Tract 1392, Los Angeles County, California,139200
15000US060371392003,67604,150,6,37,3,0,Block Group 3, Census Tract 1392, Los Angeles County, California,139200
15000US060371393011,93615,150,6,37,1,0,Block Group 1, Census Tract 1393.01, Los Angeles County, California,139301
15000US060371393012,148750,150,6,37,2,0,Block Group 2, Census Tract 1393.01, Los Angeles County, California,139301
15000US060371393013,70978,150,6,37,3,0,Block Group 3, Census Tract 1393.01, Los Angeles County, California,139301
15000US060371393021,48160,150,6,37,1,0,Block Group 1, Census Tract 1393.02, Los Angeles County, California,139302
15000US060371393022,53721,150,6,37,2,0,Block Group 2, Census Tract 1393.02, Los Angeles County, California,139302
15000US060371393031,53266,150,6,37,1,0,Block Group 1, Census Tract 1393.03, Los Angeles County, California,139303
15000US060371393032,38317,150,6,37,2,0,Block Group 2, Census Tract 1393.03, Los Angeles County, California,139303
15000US060371394011,78426,150,6,37,1,0,Block Group 1, Census Tract 1394.01, Los Angeles County, California,139401
15000US060371394012,51146,150,6,37,2,0,Block Group 2, Census Tract 1394.01, Los Angeles County, California,139401
15000US060371394021,79345,150,6,37,1,0,Block Group 1, Census Tract 1394.02, Los Angeles County, California,139402
15000US060371394022,154464,150,6,37,2,0,Block Group 2, Census Tract 1394.02, Los Angeles County, California,139402
15000US060371394023,88408,150,6,37,3,0,Block Group 3, Census Tract 1394.02, Los Angeles County, California,139402
15000US060371395021,56250,150,6,37,1,0,Block Group 1, Census Tract 1395.02, Los Angeles County, California,139502
15000US060371395022,57076,150,6,37,2,0,Block Group 2, Census Tract 1395.02, Los Angeles County, California,139502
15000US060371395031,48864,150,6,37,1,0,Block Group 1, Census Tract 1395.03, Los Angeles County, California,139503
15000US060371395032,40234,150,6,37,2,0,Block Group 2, Census Tract 1395.03, Los Angeles County, California,139503
15000US060371395041,44375,150,6,37,1,0,Block Group 1, Census Tract 1395.04, Los Angeles County, California,139504
15000US060371395042,48616,150,6,37,2,0,Block Group 2, Census Tract 1395.04, Los Angeles County, California,139504
15000US060371396001,61757,150,6,37,1,0,Block Group 1, Census Tract 1396, Los Angeles County, California,139600
15000US060371396002,80651,150,6,37,2,0,Block Group 2, Census Tract 1396, Los Angeles County, California,139600
15000US060371397011,95489,150,6,37,1,0,Block Group 1, Census Tract 1397.01, Los Angeles County, California,139701
15000US060371397012,109857,150,6,37,2,0,Block Group 2, Census Tract 1397.01, Los Angeles County, California,139701
15000US060371397013,121422,150,6,37,3,0,Block Group 3, Census Tract 1397.01, Los Angeles County, California,139701
15000US060371397014,206607,150,6,37,4,0,Block Group 4, Census Tract 1397.01, Los Angeles County, California,139701
15000US060371397015,99091,150,6,37,5,0,Block Group 5, Census Tract 1397.01, Los Angeles County, California,139701
15000US060371397021,114605,150,6,37,1,0,Block Group 1, Census Tract 1397.02, Los Angeles County, California,139702
15000US060371397022,175850,150,6,37,2,0,Block Group 2, Census Tract 1397.02, Los Angeles County, California,139702
15000US060371397023,227413,150,6,37,3,0,Block Group 3, Census Tract 1397.02, Los Angeles County, California,139702
15000US060371397024,114881,150,6,37,4,0,Block Group 4, Census Tract 1397.02, Los Angeles County, California,139702
15000US060371397031,114244,150,6,37,1,0,Block Group 1, Census Tract 1397.03, Los Angeles County, California,139703
15000US060371398011,157841,150,6,37,1,0,Block Group 1, Census Tract 1398.01, Los Angeles County, California,139801
15000US060371398021,139740,150,6,37,1,0,Block Group 1, Census Tract 1398.02, Los Angeles County, California,139802
15000US060371411011,96008,150,6,37,1,0,Block Group 1, Census Tract 1411.01, Los Angeles County, California,141101
15000US060371411012,67143,150,6,37,2,0,Block Group 2, Census Tract 1411.01, Los Angeles County, California,141101
15000US060371411021,72094,150,6,37,1,0,Block Group 1, Census Tract 1411.02, Los Angeles County, California,141102
15000US060371411022,92155,150,6,37,2,0,Block Group 2, Census Tract 1411.02, Los Angeles County, California,141102
15000US060371412011,68710,150,6,37,1,0,Block Group 1, Census Tract 1412.01, Los Angeles County, California,141201
15000US060371412012,47647,150,6,37,2,0,Block Group 2, Census Tract 1412.01, Los Angeles County, California,141201
15000US060371412013,41250,150,6,37,3,0,Block Group 3, Census Tract 1412.01, Los Angeles County, California,141201
15000US060371412021,250001,150,6,37,1,0,Block Group 1, Census Tract 1412.02, Los Angeles County, California,141202
15000US060371412022,55000,150,6,37,2,0,Block Group 2, Census Tract 1412.02, Los Angeles County, California,141202
15000US060371412023,58750,150,6,37,3,0,Block Group 3, Census Tract 1412.02, Los Angeles County, California,141202
15000US060371413021,65893,150,6,37,1,0,Block Group 1, Census Tract 1413.02, Los Angeles County, California,141302
15000US060371413022,70395,150,6,37,2,0,Block Group 2, Census Tract 1413.02, Los Angeles County, California,141302
15000US060371413023,62957,150,6,37,3,0,Block Group 3, Census Tract 1413.02, Los Angeles County, California,141302
15000US060371413031,54457,150,6,37,1,0,Block Group 1, Census Tract 1413.03, Los Angeles County, California,141303
15000US060371413041,53611,150,6,37,1,0,Block Group 1, Census Tract 1413.04, Los Angeles County, California,141304
15000US060371413042,46667,150,6,37,2,0,Block Group 2, Census Tract 1413.04, Los Angeles County, California,141304
15000US060371414001,52641,150,6,37,1,0,Block Group 1, Census Tract 1414, Los Angeles County, California,141400
15000US060371414002,129120,150,6,37,2,0,Block Group 2, Census Tract 1414, Los Angeles County, California,141400
15000US060371414003,115117,150,6,37,3,0,Block Group 3, Census Tract 1414, Los Angeles County, California,141400
15000US060371415001,146932,150,6,37,1,0,Block Group 1, Census Tract 1415, Los Angeles County, California,141500
15000US060371416001,137656,150,6,37,1,0,Block Group 1, Census Tract 1416, Los Angeles County, California,141600
15000US060371416002,115288,150,6,37,2,0,Block Group 2, Census Tract 1416, Los Angeles County, California,141600
15000US060371416003,137159,150,6,37,3,0,Block Group 3, Census Tract 1416, Los Angeles County, California,141600
15000US060371417001,126071,150,6,37,1,0,Block Group 1, Census Tract 1417, Los Angeles County, California,141700
15000US060371417002,179542,150,6,37,2,0,Block Group 2, Census Tract 1417, Los Angeles County, California,141700
15000US060371417003,161875,150,6,37,3,0,Block Group 3, Census Tract 1417, Los Angeles County, California,141700
15000US060371431001,105278,150,6,37,1,0,Block Group 1, Census Tract 1431, Los Angeles County, California,143100
15000US060371431002,98636,150,6,37,2,0,Block Group 2, Census Tract 1431, Los Angeles County, California,143100
15000US060371431003,64859,150,6,37,3,0,Block Group 3, Census Tract 1431, Los Angeles County, California,143100
15000US060371432001,54583,150,6,37,1,0,Block Group 1, Census Tract 1432, Los Angeles County, California,143200
15000US060371432002,59055,150,6,37,2,0,Block Group 2, Census Tract 1432, Los Angeles County, California,143200
15000US060371432003,47206,150,6,37,3,0,Block Group 3, Census Tract 1432, Los Angeles County, California,143200
15000US060371433001,122883,150,6,37,1,0,Block Group 1, Census Tract 1433, Los Angeles County, California,143300
15000US060371433002,61447,150,6,37,2,0,Block Group 2, Census Tract 1433, Los Angeles County, California,143300
15000US060371433003,52420,150,6,37,3,0,Block Group 3, Census Tract 1433, Los Angeles County, California,143300
15000US060371433004,81250,150,6,37,4,0,Block Group 4, Census Tract 1433, Los Angeles County, California,143300
15000US060371433005,88125,150,6,37,5,0,Block Group 5, Census Tract 1433, Los Angeles County, California,143300
15000US060371434001,68266,150,6,37,1,0,Block Group 1, Census Tract 1434, Los Angeles County, California,143400
15000US060371434002,87115,150,6,37,2,0,Block Group 2, Census Tract 1434, Los Angeles County, California,143400
15000US060371434003,165313,150,6,37,3,0,Block Group 3, Census Tract 1434, Los Angeles County, California,143400
15000US060371434004,99934,150,6,37,4,0,Block Group 4, Census Tract 1434, Los Angeles County, California,143400
15000US060371435001,152708,150,6,37,1,0,Block Group 1, Census Tract 1435, Los Angeles County, California,143500
15000US060371435002,53750,150,6,37,2,0,Block Group 2, Census Tract 1435, Los Angeles County, California,143500
15000US060371435003,97121,150,6,37,3,0,Block Group 3, Census Tract 1435, Los Angeles County, California,143500
15000US060371435004,100208,150,6,37,4,0,Block Group 4, Census Tract 1435, Los Angeles County, California,143500
15000US060371436021,82292,150,6,37,1,0,Block Group 1, Census Tract 1436.02, Los Angeles County, California,143602
15000US060371436022,63438,150,6,37,2,0,Block Group 2, Census Tract 1436.02, Los Angeles County, California,143602
15000US060371436023,82990,150,6,37,3,0,Block Group 3, Census Tract 1436.02, Los Angeles County, California,143602
15000US060371436031,74849,150,6,37,1,0,Block Group 1, Census Tract 1436.03, Los Angeles County, California,143603
15000US060371436041,61422,150,6,37,1,0,Block Group 1, Census Tract 1436.04, Los Angeles County, California,143604
15000US060371436042,81797,150,6,37,2,0,Block Group 2, Census Tract 1436.04, Los Angeles County, California,143604
15000US060371437001,139167,150,6,37,1,0,Block Group 1, Census Tract 1437, Los Angeles County, California,143700
15000US060371437002,84236,150,6,37,2,0,Block Group 2, Census Tract 1437, Los Angeles County, California,143700
15000US060371438001,66319,150,6,37,1,0,Block Group 1, Census Tract 1438, Los Angeles County, California,143800
15000US060371438002,147550,150,6,37,2,0,Block Group 2, Census Tract 1438, Los Angeles County, California,143800
15000US060371438003,103953,150,6,37,3,0,Block Group 3, Census Tract 1438, Los Angeles County, California,143800
15000US060371438004,223148,150,6,37,4,0,Block Group 4, Census Tract 1438, Los Angeles County, California,143800
15000US060371439011,142875,150,6,37,1,0,Block Group 1, Census Tract 1439.01, Los Angeles County, California,143901
15000US060371439012,145208,150,6,37,2,0,Block Group 2, Census Tract 1439.01, Los Angeles County, California,143901
15000US060371439021,66944,150,6,37,1,0,Block Group 1, Census Tract 1439.02, Los Angeles County, California,143902
15000US060371439022,173333,150,6,37,2,0,Block Group 2, Census Tract 1439.02, Los Angeles County, California,143902
15000US060371810001,71343,150,6,37,1,0,Block Group 1, Census Tract 1810, Los Angeles County, California,181000
15000US060371810002,65143,150,6,37,2,0,Block Group 2, Census Tract 1810, Los Angeles County, California,181000
15000US060371810003,100850,150,6,37,3,0,Block Group 3, Census Tract 1810, Los Angeles County, California,181000
15000US060371810004,86974,150,6,37,4,0,Block Group 4, Census Tract 1810, Los Angeles County, California,181000
15000US060371810005,80224,150,6,37,5,0,Block Group 5, Census Tract 1810, Los Angeles County, California,181000
15000US060371813001,75053,150,6,37,1,0,Block Group 1, Census Tract 1813, Los Angeles County, California,181300
15000US060371813002,84464,150,6,37,2,0,Block Group 2, Census Tract 1813, Los Angeles County, California,181300
15000US060371813003,91793,150,6,37,3,0,Block Group 3, Census Tract 1813, Los Angeles County, California,181300
15000US060371814001,71875,150,6,37,1,0,Block Group 1, Census Tract 1814, Los Angeles County, California,181400
15000US060371814002,60147,150,6,37,2,0,Block Group 2, Census Tract 1814, Los Angeles County, California,181400
15000US060371814003,52404,150,6,37,3,0,Block Group 3, Census Tract 1814, Los Angeles County, California,181400
15000US060371815001,72250,150,6,37,1,0,Block Group 1, Census Tract 1815, Los Angeles County, California,181500
15000US060371815002,100069,150,6,37,2,0,Block Group 2, Census Tract 1815, Los Angeles County, California,181500
15000US060371815003,59432,150,6,37,3,0,Block Group 3, Census Tract 1815, Los Angeles County, California,181500
15000US060371816001,63688,150,6,37,1,0,Block Group 1, Census Tract 1816, Los Angeles County, California,181600
15000US060371816002,50875,150,6,37,2,0,Block Group 2, Census Tract 1816, Los Angeles County, California,181600
15000US060371831011,41068,150,6,37,1,0,Block Group 1, Census Tract 1831.01, Los Angeles County, California,183101
15000US060371831012,83725,150,6,37,2,0,Block Group 2, Census Tract 1831.01, Los Angeles County, California,183101
15000US060371831013,81327,150,6,37,3,0,Block Group 3, Census Tract 1831.01, Los Angeles County, California,183101
15000US060371831031,37338,150,6,37,1,0,Block Group 1, Census Tract 1831.03, Los Angeles County, California,183103
15000US060371831032,66359,150,6,37,2,0,Block Group 2, Census Tract 1831.03, Los Angeles County, California,183103
15000US060371831041,77454,150,6,37,1,0,Block Group 1, Census Tract 1831.04, Los Angeles County, California,183104
15000US060371832201,68295,150,6,37,1,0,Block Group 1, Census Tract 1832.20, Los Angeles County, California,183220
15000US060371832202,46250,150,6,37,2,0,Block Group 2, Census Tract 1832.20, Los Angeles County, California,183220
15000US060371832203,44567,150,6,37,3,0,Block Group 3, Census Tract 1832.20, Los Angeles County, California,183220
15000US060371832211,56771,150,6,37,1,0,Block Group 1, Census Tract 1832.21, Los Angeles County, California,183221
15000US060371832212,57841,150,6,37,2,0,Block Group 2, Census Tract 1832.21, Los Angeles County, California,183221
